rs521390	-368.442411206	3.07058107429	-338.009156126
rs520329	-368.442307365	2.88605664769	-338.009269316
rs519482	-368.442261977	2.85387196432	-338.00931879
rs657442	-368.441949078	2.79588001734	-338.009659862
rs658346	-368.441793659	2.88605664769	-338.009829273
rs568622	-368.441782656	2.88605664769	-338.009841267
rs669987	-368.441556405	3.08092190762	-338.010087887
rs563937	-368.441412678	2.76955107862	-338.010244555
rs671210	-368.441376918	2.92081875395	-338.010283534
rs671244	-368.441355599	3.10790539731	-338.010306772
rs10786442	-368.440760056	2.85387196432	-338.01095593
rs531002	-368.44053518	2.85387196432	-338.011201051
rs504600	-368.440149383	2.85387196432	-338.011621579
rs609234	-368.440062046	2.85387196432	-338.011716779
rs500088	-368.439824103	2.85387196432	-338.011976141
rs500028	-368.439810349	2.82390874094	-338.011991133
rs472241	-368.439324835	3.04575749056	-338.012520352
rs12773961	-428.77999843	2.02227639471	-257.191976831
rs625777	-368.439132968	2.63827216398	-338.012729491
rs552436	-368.438626821	2.82390874094	-338.013281198
rs551674	-368.438599314	2.72124639905	-338.013311182
rs549654	-368.438423263	2.79588001734	-338.013503079
rs527822	-368.43837925	3.08618614762	-338.013551054
rs526877	-368.438312543	2.82390874094	-338.013623765
rs526698	-368.438269905	2.79588001734	-338.01367024
rs523205	-368.438046403	3.07572071394	-338.01391386
rs522067	-368.43791574	2.82390874094	-338.014056284
rs2485029	-368.43754782	3.0268721464	-338.014457319
rs605591	-368.437263111	3.01772876696	-338.014767652
rs605113	-368.43717371	3.01772876696	-338.0148651
rs604761	-368.437159268	3.01322826573	-338.014880841
rs489289	-368.437060927	2.79588001734	-338.014988034
rs576770	-368.436941954	2.76955107862	-338.015117714
rs592142	-368.436809915	2.7447274949	-338.015261637
rs573821	-368.436675813	1.95860731484	-338.015407808
rs4147142	-368.436144906	3.22184874962	-338.015986496
rs4919244	-368.435584426	3.32790214206	-338.016597416
rs4919245	-368.43552322	3.30102999566	-338.01666413
rs3936941	-368.433479352	3.23657200644	-338.018891917
rs17460851	-368.428710731	3.32790214206	-338.02408954
rs3911759	-368.427904033	3.09151498112	-338.024968796
rs6560863	-428.779830985	2.09691001301	-257.192255989
rs540556	-368.39278073	1.33724216832	-338.063247198
rs537486	-368.392404503	1.31875876262	-338.063657178
rs520686	-368.389783968	1.30980391997	-338.066512787
rs571273	-368.382120324	1.40893539297	-338.07486364
rs534727	-368.37877129	1.42021640338	-338.078512868
rs10786459	-368.345696515	1.32790214206	-338.114548429
rs7901654	-368.344328269	1.34678748622	-338.116039005
rs1904671	-428.779272136	2.11918640772	-257.193187676
rs2489839	-368.30513636	1.3767507096	-338.158729787
rs12268147	-368.302206864	1.40893539297	-338.161920416
rs11189821	-368.283820857	1.76955107862	-338.181944069
rs1109233	-368.254609342	2.15490195999	-338.21375297
rs10786478	-368.253136102	1.85387196432	-338.21535706
rs10786479	-368.2528237	1.95860731484	-338.215697207
rs2862448	-368.251735107	1.76955107862	-338.216882475
rs1037029	-368.249842101	2.11350927483	-338.218943574
rs2197417	-368.248656473	2.01322826573	-338.220234472
rs7078565	-368.24800551	2.13076828027	-338.220943227
rs10883220	-368.246109042	1.69897000434	-338.223008052
rs9988679	-368.2442683	1.35654732351	-338.22501218
rs7091295	-368.242627794	2.0	-338.226798281
rs1444803	-368.237839037	1.88605664769	-338.232011941
rs7904255	-368.235957646	1.92081875395	-338.234060226
rs7902180	-368.227836703	2.0	-338.242901296
rs2862449	-368.226662001	1.88605664769	-338.24418013
rs7910696	-368.226520926	1.60205999133	-338.244333709
rs7922976	-368.225822434	1.79588001734	-338.245094115
rs10786481	-368.225629058	1.60205999133	-338.245304631
rs4919260	-368.225077832	1.88605664769	-338.245904713
rs4917849	-368.224959467	2.11918640772	-338.24603357
rs10786482	-368.219599933	1.52287874528	-338.251868029
rs2018913	-368.217284872	1.76955107862	-338.254388178
rs1937231	-368.213017379	1.88605664769	-338.259033631
rs10786489	-368.182462594	1.46852108296	-338.29229113
rs4444007	-368.176705879	1.85387196432	-338.298556379
rs4635020	-368.176617091	1.95860731484	-338.298653009
rs3897502	-368.174451756	1.95860731484	-338.301009568
rs7073672	-368.167661068	2.0268721464	-338.308399754
rs11189910	-368.166557033	1.3767507096	-338.309601227
rs4400732	-368.164952598	2.13667713988	-338.311347251
rs10883232	-368.164867248	1.45593195565	-338.311440132
rs6584227	-368.164770885	2.01772876696	-338.311544999
rs10883237	-368.157767982	1.50863830617	-338.319165691
rs2487879	-368.156326634	1.58502665203	-338.320734155
rs7069892	-368.15610224	1.69897000434	-338.320978337
rs10883242	-368.149687673	1.72124639905	-338.327958446
rs1573023	-368.148646214	1.92081875395	-338.3290917
rs2487882	-368.142513031	1.60205999133	-338.335765327
rs2487883	-368.137214716	1.61978875829	-338.341530322
rs7098010	-368.135461441	1.60205999133	-338.343437988
rs10883246	-368.135020195	1.63827216398	-338.343918086
rs4579871	-368.130681358	1.50863830617	-338.348638896
rs10795306	-428.776899098	2.07572071394	-257.197143842
rs2807300	-368.006961525	1.46852108296	-338.48319939
rs7094333	-367.991788707	1.88605664769	-338.499694896
rs11190081	-367.871667204	2.01772876696	-338.630235609
rs12359796	-428.775674104	2.08092190762	-257.199186035
rs2234971	-367.864357314	1.45593195565	-338.638176551
rs3763793	-367.861021991	1.38721614328	-338.641799694
rs11594790	-367.856356887	1.39794000867	-338.646867249
rs11190088	-367.849931319	1.69897000434	-338.653846913
rs4345898	-367.845244001	2.08618614762	-338.658938264
rs10786545	-367.842749765	1.95860731484	-338.661647437
rs7068845	-367.840097723	2.13667713988	-338.664527972
rs2490287	-367.834785303	2.05551732785	-338.670297961
rs2862595	-367.83354986	1.95860731484	-338.671639789
rs2494657	-367.832155932	2.09691001301	-338.673153738
rs2494658	-367.83034926	2.38721614328	-338.67511595
rs7919837	-367.827475238	1.3767507096	-338.678237359
rs4919316	-367.826048897	1.69897000434	-338.679786455
rs11593108	-367.825809795	2.34678748622	-338.680046133
rs10883348	-367.822494042	1.31875876262	-338.683647194
rs10883350	-367.822303171	1.82390874094	-338.683854486
rs2862596	-367.820960873	1.67778070527	-338.685312263
rs4568942	-367.820818236	1.76955107862	-338.68546717
rs7077930	-367.818172209	1.3767507096	-338.688340798
rs4919328	-367.815643303	1.36653154442	-338.691087189
rs2902267	-367.815198159	1.38721614328	-338.691570612
rs2490292	-367.810724626	1.34678748622	-338.696428753
rs11190117	-367.802320384	1.49485002168	-338.705555195
rs9332448	-367.760627286	1.48148606012	-338.75082438
rs7090047	-367.743511235	1.35654732351	-338.769405266
rs4919355	-367.743379591	1.30102999566	-338.76954817
rs1035211	-367.741026524	1.85387196432	-338.772102468
rs1035212	-367.740912799	1.95860731484	-338.772225918
rs12254377	-367.74087558	1.3767507096	-338.77226632
rs1035213	-367.739508808	1.55284196866	-338.77374996
rs871003	-367.739273775	1.88605664769	-338.774005088
rs12573409	-367.739078029	2.7447274949	-338.77421757
rs10883380	-367.737733305	1.72124639905	-338.775677261
rs10883381	-367.737570642	1.65757731918	-338.77585383
rs2111326	-367.729295391	1.56863623584	-338.784836307
rs888209	-367.722742444	3.39794000867	-338.791948974
rs880568	-367.722488788	3.34678748622	-338.792224291
rs7076270	-367.721161224	4.09691001301	-338.793665212
rs4919368	-367.719395956	3.38721614328	-338.795581196
rs1118001	-367.717048223	3.38721614328	-338.798129343
rs4919369	-367.715705472	3.33724216832	-338.799586702
rs2052316	-367.714989979	4.14874165128	-338.800363259
rs6584300	-367.713214336	3.46852108296	-338.802290433
rs7079079	-367.712392685	4.21467016499	-338.803182196
rs7098322	-367.709558934	4.23657200644	-338.806257717
rs7077677	-367.708836534	4.24412514433	-338.807041743
rs1990733	-367.70848912	3.58502665203	-338.807418793
rs1854992	-367.707312457	3.69897000434	-338.808695823
rs2160619	-367.696192882	3.50863830617	-338.820763443
rs1412328	-367.695277435	3.50863830617	-338.821756905
rs1999441	-367.694874858	4.28399665637	-338.822193788
rs2038563	-367.693915288	3.55284196866	-338.823235124
rs6584303	-367.691996141	3.52287874528	-338.825317788
rs7893702	-367.690810455	3.50863830617	-338.826604486
rs11190226	-367.689488271	2.65757731918	-338.828039298
rs10883402	-367.685185277	5.09691001301	-338.832708763
rs6584307	-367.684824739	4.30102999566	-338.833100002
rs911541	-367.680452743	3.42021640338	-338.837844213
rs911542	-367.680259717	3.58502665203	-338.838053669
rs1360520	-367.67925943	4.32790214206	-338.839139099
rs7913583	-367.678159868	1.49485002168	-338.840332245
rs4919382	-367.678030953	3.49485002168	-338.840472131
rs7083107	-367.676887267	3.48148606012	-338.841713149
rs3740079	-367.67641297	3.52287874528	-338.842227808
rs4919383	-367.669623827	3.50863830617	-338.849594532
rs10883405	-367.66933359	3.55284196866	-338.849909455
rs6584308	-367.668524921	4.95860731484	-338.850786899
rs10748788	-367.667937549	3.88605664769	-338.851424224
rs2013255	-367.666889653	4.92081875395	-338.852561231
rs2013269	-367.666755219	4.2076083105	-338.852707097
rs2269194	-367.664070657	4.18045606446	-338.855619915
rs11596177	-367.663520505	3.35654732351	-338.856216838
rs4919384	-367.662771111	4.15490195999	-338.857029939
rs4919386	-367.661403997	4.85387196432	-338.858513263
rs1412323	-367.659916228	4.18708664336	-338.860127485
rs7918619	-367.658124415	3.43179827593	-338.862071574
rs2300983	-367.65548735	3.40893539297	-338.864932711
rs2231687	-367.652996423	4.25963731051	-338.867635252
rs2269195	-367.644840964	1.34678748622	-338.876483269
rs2269196	-367.644810628	2.39794000867	-338.87651618
rs10786568	-367.644342488	3.48148606012	-338.877024062
rs6584321	-367.642856016	4.10237290871	-338.878636713
rs1998289	-367.640722821	3.38721614328	-338.88095096
rs1998290	-367.640573897	2.88605664769	-338.881112523
rs2756115	-367.628586634	1.52287874528	-338.894116634
rs2145849	-367.616557541	2.69897000434	-338.907165196
rs2756096	-367.61628794	2.63827216398	-338.907457636
rs2804405	-367.61470825	2.55284196866	-338.909171134
rs2065007	-367.614498635	2.48148606012	-338.909398503
rs2145850	-367.614284883	2.56863623584	-338.909630359
rs7908967	-367.613298174	2.58502665203	-338.910700636
rs2180989	-367.608508698	2.82390874094	-338.915895662
rs717620	-367.605173398	4.14266750357	-338.919513294
rs4919395	-367.604907924	2.85387196432	-338.919801237
rs2756104	-367.604174938	2.82390874094	-338.920596258
rs7393105	-367.602109744	3.19382002602	-338.92283622
rs2756105	-367.602095264	2.82390874094	-338.922851926
rs10786571	-367.602044237	2.95860731484	-338.922907271
rs4148385	-367.601312624	2.79588001734	-338.92370079
rs4148386	-367.601111964	2.82390874094	-338.923918428
rs2756107	-367.600945782	2.76955107862	-338.924098671
rs4148388	-367.600217615	2.79588001734	-338.924888448
rs4148389	-367.60011694	2.67778070527	-338.924997641
rs2073336	-367.59806551	2.95860731484	-338.92722262
rs2804400	-367.597808305	1.82390874094	-338.927501583
rs2804398	-367.594101903	2.79588001734	-338.93152147
rs2756109	-367.594024672	1.82390874094	-338.931605233
rs2073337	-367.588039169	3.16115090926	-338.938096796
rs3740074	-367.585210497	3.13076828027	-338.941164546
rs4148394	-367.584648483	1.3767507096	-338.941774055
rs2902299	-367.582636949	3.12493873661	-338.943955565
rs3740073	-367.581464639	3.12493873661	-338.945226923
rs11498758	-367.575569235	2.0	-338.951620296
rs9794323	-367.574539649	1.85387196432	-338.952736826
rs2002042	-367.573899	1.30102999566	-338.953431571
rs4077146	-367.572935611	1.55284196866	-338.954476304
rs4148396	-367.571131576	2.95860731484	-338.956432646
rs4148397	-367.570872279	2.85387196432	-338.956713832
rs4148398	-367.570664014	3.11350927483	-338.956939678
rs3740067	-367.562968462	2.85387196432	-338.965284675
rs3740066	-367.562674677	2.69897000434	-338.965603246
rs3780880	-367.559698882	3.52287874528	-338.968830069
rs3740063	-367.558180973	2.34678748622	-338.970476
rs12826	-367.557079606	2.76955107862	-338.971670249
rs7067971	-367.554142378	2.85387196432	-338.974855146
rs7898603	-367.553205135	2.7447274949	-338.975871406
rs11190297	-367.553091341	3.02227639471	-338.975994792
rs7903716	-367.552175474	2.67778070527	-338.976987868
rs12762549	-367.551251329	2.67778070527	-338.977989914
rs11190298	-367.551129259	2.69897000434	-338.978122274
rs2862691	-367.550043039	2.56863623584	-338.979300049
rs7090705	-367.547266438	2.24412514433	-338.98231065
rs7095052	-367.543953243	2.05060999336	-338.985903002
rs2862919	-367.54359737	2.08092190762	-338.986288856
rs11598746	-367.542933898	2.46852108296	-338.98700822
rs11598781	-367.542803548	2.0268721464	-338.98714955
rs2256678	-367.542280081	2.39794000867	-338.987717113
rs2002109	-367.540301378	2.32790214206	-338.989862478
rs11190305	-367.538074374	2.26760624018	-338.992277029
rs2490763	-367.534197598	2.34678748622	-338.996480211
rs11596617	-367.531785021	2.0	-338.999095868
rs12415442	-367.530582173	2.0268721464	-339.000399951
rs2251478	-367.528895834	2.46852108296	-339.002228203
rs2252676	-367.52741847	2.16115090926	-339.003829879
rs7090333	-367.526644609	3.42021640338	-339.00466885
rs3740057	-367.525171373	3.49485002168	-339.00626603
rs7896403	-367.522092451	3.45593195565	-339.009603936
rs7896859	-367.521824147	2.56863623584	-339.009894805
rs6584330	-367.521319267	3.45593195565	-339.010442147
rs7080613	-367.520679889	2.95860731484	-339.011135295
rs7476595	-367.520436414	3.49485002168	-339.011399245
rs10883419	-367.520079824	3.42021640338	-339.011785822
rs7910099	-367.51978048	2.88605664769	-339.012110338
rs7898374	-367.51972944	3.39794000867	-339.01216567
rs11190315	-367.518692772	3.46852108296	-339.013289508
rs12570265	-367.51828445	2.82390874094	-339.013732163
rs6584331	-367.51799752	3.04095860768	-339.014043218
rs7089008	-367.517065687	2.88605664769	-339.015053396
rs11190316	-367.515842091	3.16115090926	-339.016379858
rs10883421	-367.515683451	3.58502665203	-339.016551835
rs10883422	-367.513760449	3.48148606012	-339.01863648
rs7342017	-367.512980347	3.2076083105	-339.019482149
rs11190322	-367.50904739	3.05551732785	-339.023745609
rs7077718	-367.503932126	3.36653154442	-339.029290581
rs10883428	-367.50324167	4.82390874094	-339.030039027
rs7085955	-367.503063709	4.95860731484	-339.030231932
rs7922447	-367.502380149	3.45593195565	-339.030972899
rs12766648	-367.498467751	4.79588001734	-339.035213806
rs6584334	-367.497643465	3.52287874528	-339.036107292
rs10883429	-367.497085433	4.08092190762	-339.036712169
rs11190333	-367.497013006	4.42021640338	-339.036790676
rs4919401	-367.49617699	4.52287874528	-339.037696869
rs7076511	-367.494913994	4.39794000867	-339.039065874
rs6584335	-367.494787073	4.35654732351	-339.039203447
rs4919402	-367.494175232	3.63827216398	-339.039866639
rs12252891	-367.493626161	3.72124639905	-339.04046179
rs2902363	-367.493175729	4.43179827593	-339.040950024
rs7073612	-367.492454897	4.42021640338	-339.041731345
rs7903047	-367.491784419	4.46852108296	-339.042458085
rs2862920	-367.491387788	4.32790214206	-339.042887997
rs7906505	-367.487671847	4.52287874528	-339.046915692
rs2862923	-367.485638304	3.40893539297	-339.049119804
rs11596987	-367.483038413	3.79588001734	-339.05193773
rs12769742	-367.479890784	3.46852108296	-339.055349271
rs7909479	-367.478623584	4.30980391997	-339.056722701
rs7913969	-367.477696462	4.42021640338	-339.057727538
rs7903096	-367.477338443	4.50863830617	-339.058115566
rs10883432	-367.473551282	4.42021640338	-339.062220113
rs7078153	-367.471138926	4.44369749923	-339.064834591
rs4919407	-367.469461925	4.30980391997	-339.06665208
rs11190351	-367.465958197	4.2076083105	-339.070449267
rs10786579	-367.465791943	4.43179827593	-339.070629444
rs7897089	-367.463541644	4.31875876262	-339.073068177
rs12770366	-367.46298562	4.56863623584	-339.073670755
rs9664675	-367.462346812	4.48148606012	-339.074363046
rs10159954	-367.459899877	4.13667713988	-339.077014825
rs7916236	-367.459624622	4.07572071394	-339.077313121
rs1986519	-367.457268038	4.2076083105	-339.079866943
rs11190363	-367.453570318	4.2924298239	-339.083874079
rs7902856	-367.452053275	4.48148606012	-339.08551804
rs11593328	-367.444590058	4.0	-339.09360542
rs11190368	-367.442782523	3.31875876262	-339.09556407
rs10883434	-367.440994295	4.10237290871	-339.097501777
rs4919416	-367.434250402	6.92081875395	-339.104809213
rs4919418	-367.432834683	7.50863830617	-339.106343197
rs10883436	-367.431074685	6.33724216832	-339.108250203
rs10883437	-367.430820102	7.20065945055	-339.108526049
rs12415923	-367.429037325	9.16749108729	-339.110457713
rs2862928	-367.428760662	10.5528419687	-339.110757479
rs11190378	-367.427789237	12.0409586077	-339.111810022
rs11599088	-367.42478111	9.82390874094	-339.1150693
rs11599750	-367.423864867	13.5376020021	-339.116062029
rs11593916	-367.420955366	8.67778070527	-339.119214375
rs7091871	-367.420510348	2.09151498112	-339.119696531
rs11594585	-367.419915611	9.05060999336	-339.120340901
rs7084921	-367.418096894	11.920818754	-339.122311379
rs11190381	-367.417751916	1.30102999566	-339.122685141
rs2902364	-367.41551645	8.33724216832	-339.125107109
rs2862925	-367.415506101	5.76955107862	-339.125118322
rs11597528	-367.412902177	6.69897000434	-339.127939448
rs4462272	-367.411375966	4.13076828027	-339.129592944
rs11818417	-367.411080659	9.50863830617	-339.129912878
rs3829161	-367.410260283	4.63827216398	-339.130801667
rs7477551	-367.408563635	5.2757241304	-339.132639785
rs12776483	-367.407886768	5.92081875395	-339.133373086
rs4475856	-367.404616946	5.88605664769	-339.136915488
rs11598979	-367.404354061	5.92081875395	-339.137200285
rs12775433	-367.404097386	5.88605664769	-339.137478353
rs7906355	-367.401216681	5.08618614762	-339.140599135
rs11596211	-367.399938812	5.85387196432	-339.141983483
rs10883440	-367.397813619	3.95860731484	-339.144285737
rs11596076	-367.396271465	4.52287874528	-339.145956357
rs1410079	-367.395761552	4.11918640772	-339.146508745
rs7899288	-367.394194548	4.88605664769	-339.148206265
rs7903378	-367.389547999	3.7447274949	-339.153239733
rs7068215	-367.386310416	5.26760624018	-339.156746827
rs11597390	-367.385230525	5.63827216398	-339.1579166
rs11597561	-367.384122338	5.38721614328	-339.159117014
rs7474634	-367.383867717	4.11350927483	-339.159392825
rs2862947	-367.383586874	3.03621217265	-339.159697039
rs12780514	-367.382160576	5.48148606012	-339.161242023
rs7075054	-367.381034438	3.45593195565	-339.162461861
rs2862990	-367.37492893	4.55284196866	-339.169075232
rs7098331	-367.373826918	4.3767507096	-339.170268885
rs7913374	-367.372636574	4.7447274949	-339.171558207
rs11594333	-367.371936857	5.05060999336	-339.172316102
rs7088558	-367.369013072	5.11350927483	-339.175482951
rs11595928	-367.366457756	5.08092190762	-339.178250653
rs11598495	-367.365921572	5.45593195565	-339.178831397
rs1324692	-367.365291537	4.5376020021	-339.179513789
rs7893985	-367.363160588	4.26760624018	-339.181821805
rs10883446	-367.362340776	4.48148606012	-339.18270973
rs12413812	-367.358710943	6.85387196432	-339.18664109
rs2104368	-367.358218912	4.55284196866	-339.187173988
rs2025507	-367.357393566	4.48148606012	-339.18806788
rs11190401	-367.356263888	4.32790214206	-339.189291373
rs10883447	-367.355922983	6.06550154876	-339.189660588
rs2862954	-367.350293158	4.49485002168	-339.19575781
rs1408579	-367.350203445	3.92081875395	-339.19585497
rs10883451	-367.341767488	4.45593195565	-339.204990911
rs11595238	-367.33763293	3.92081875395	-339.209468372
rs17112705	-367.332950345	6.13076828027	-339.21453918
rs3808916	-367.325674083	1.69897000434	-339.222418421
rs11597086	-367.321555187	5.42021640338	-339.226878498
rs7358099	-367.320660037	1.7447274949	-339.227847781
rs6584350	-367.319132687	1.72124639905	-339.229501609
rs3818411	-367.316543836	3.32790214206	-339.232304807
rs7923726	-367.314933644	3.14266750357	-339.234048294
rs7909855	-367.312232947	3.31875876262	-339.236972524
rs12269373	-367.308667412	3.13667713988	-339.240833102
rs7922090	-367.306672048	1.72124639905	-339.242993544
rs4919435	-367.306246194	1.40893539297	-339.243454627
rs11591741	-367.305821719	5.85387196432	-339.243914214
rs2230804	-367.304867858	2.92081875395	-339.244946975
rs11595324	-367.303808391	3.67778070527	-339.246094069
rs12570957	-367.302527364	2.00877392431	-339.24748104
rs11190430	-367.300269679	2.0	-339.249925414
rs12762869	-367.293942414	1.38721614328	-339.256775711
rs7092983	-367.293411628	1.38721614328	-339.257350362
rs12771909	-367.292856682	1.42021640338	-339.257951167
rs3750709	-367.290946807	1.92081875395	-339.260018856
rs17668159	-367.290409803	1.44369749923	-339.260600228
rs17729876	-367.289777545	5.50863830617	-339.261284721
rs7923115	-367.289450372	1.42021640338	-339.261638924
rs17668255	-367.289118367	5.58502665203	-339.261998357
rs12763385	-367.28875254	1.42021640338	-339.262394405
rs11817486	-367.28837981	1.95860731484	-339.262797926
rs7912400	-367.287753761	1.39794000867	-339.26347569
rs17668357	-367.286906142	5.40893539297	-339.264393323
rs2281949	-367.285183287	1.88605664769	-339.266258473
rs4919438	-367.28516465	3.26760624018	-339.266278648
rs6584354	-367.28427768	3.26760624018	-339.267238868
rs7079072	-367.283963616	3.26760624018	-339.267578868
rs17112791	-367.282899937	1.43179827593	-339.26873038
rs7072367	-367.282713569	1.39794000867	-339.268932137
rs12265333	-367.281863866	3.88605664769	-339.269851999
rs7897454	-367.28152495	1.34678748622	-339.270218897
rs2270962	-367.278527843	2.0	-339.273463427
rs2270961	-367.278373224	3.22914798836	-339.273630809
rs17730369	-367.278150959	1.38721614328	-339.27387142
rs7924284	-367.277116252	1.76955107862	-339.27499153
rs7896703	-367.276742128	1.3767507096	-339.275396532
rs7922807	-367.273722196	3.15490195999	-339.278665678
rs12784396	-367.270684287	5.69897000434	-339.281954225
rs12242503	-367.26995259	3.24412514433	-339.282746282
rs12254005	-367.262899211	3.2757241304	-339.29038133
rs2242053	-367.254848861	1.30102999566	-339.299095178
rs11190456	-367.253871373	1.30980391997	-339.3001532
rs11597005	-367.252015105	1.85387196432	-339.302162389
rs2305385	-367.250833963	2.23657200644	-339.303440822
rs2305384	-367.250795995	1.63827216398	-339.303481917
rs7084075	-367.247923544	2.0	-339.306590936
rs3892212	-367.246753432	1.7447274949	-339.307857401
rs10786585	-367.241740885	2.39794000867	-339.313282605
rs10883458	-367.241096103	2.40893539297	-339.313980456
rs3853518	-367.239936321	2.5376020021	-339.31523569
rs3844556	-367.239837601	2.43179827593	-339.315342534
rs658673	-367.215962384	1.85387196432	-339.341180776
rs640773	-367.214801128	1.72124639905	-339.342437418
rs612472	-367.213580493	1.5376020021	-339.343758307
rs529271	-367.213492811	1.7447274949	-339.34385319
rs681278	-367.212944628	2.00877392431	-339.344446393
rs599961	-367.208691	1.67778070527	-339.34904929
rs560792	-367.204661702	1.34678748622	-339.35340933
rs539480	-367.202722291	1.92081875395	-339.3555079
rs570844	-367.198033547	1.61978875829	-339.360581328
rs608622	-367.198021119	1.43179827593	-339.360594775
rs7092077	-367.192008018	1.63827216398	-339.367101009
rs10883466	-367.191282351	2.40893539297	-339.367886173
rs10883467	-367.191273375	1.52287874528	-339.367895885
rs653376	-367.190049196	1.60205999133	-339.369220424
rs642370	-367.184463343	1.42021640338	-339.375264095
rs7899826	-423.908363898	1.55284196866	-265.144675635
rs1540957	-423.904668116	1.50863830617	-265.150584291
rs12772979	-428.768906374	2.22914798836	-257.210468152
rs7919460	-366.960637446	1.34678748622	-339.617270711
rs4630219	-366.956603582	1.50863830617	-339.621629299
rs7071427	-366.94993702	3.14266750357	-339.628832287
rs7911997	-366.94955836	2.65757731918	-339.629241408
rs7900763	-366.949434673	3.10790539731	-339.629375044
rs7914169	-366.947247001	3.06550154876	-339.63173868
rs4403743	-366.946545643	2.69897000434	-339.632496443
rs4244340	-366.944798807	3.11918640772	-339.634383754
rs17293580	-428.768653618	2.23657200644	-257.210889494
rs4509693	-366.943207437	2.65757731918	-339.636103081
rs10786606	-366.942808729	2.63827216398	-339.636533845
rs4917908	-366.942445262	3.11350927483	-339.636926533
rs6421335	-366.93922172	2.39794000867	-339.640409203
